name	taxonomy_id	taxonomy_lvl	sample_A_num	sample_A_frac	sample_B_num	sample_B_frac	sample_C_num	sample_C_frac	sample_D_num	sample_D_frac	sample_E_num	sample_E_frac	sample_F_num	sample_F_frac
Octadecabacter arcticus 238	391616	S1	30	0.00000	453	0.00001	45	0.00000	102	0.00000	383	0.00001	156	0.00000
Ruegeria pomeroyi DSS-3	246200	S1	450	0.00001	96	0.00000	1126	0.00002	1061	0.00003	1041	0.00002	657	0.00002
Roseobacter litoralis Och 149	391595	S1	1210	0.00002	1689	0.00005	655	0.00001	794	0.00002	1110	0.00002	891	0.00003
Leisingera methylohalidivorans DSM 14336	999552	S1	1535	0.00003	438	0.00001	494	0.00001	557	0.00002	702	0.00002	404	0.00001
Roseibacterium elongatum DSM 19469	1294273	S1	182	0.00000	503	0.00002	588	0.00001	301	0.00001	374	0.00001	58	0.00000
Epibacterium mobile F1926	1265309	S1	32	0.00000	295	0.00001	371	0.00001	193	0.00001	148	0.00000	357	0.00001
Dinoroseobacter shibae DFL 12 = DSM 16493	398580	S1	216	0.00000	149	0.00000	398	0.00001	211	0.00001	591	0.00001	629	0.00002
Marinovum algicola DG 898	988812	S1	1064	0.00002	117	0.00000	262	0.00001	148	0.00000	215	0.00000	385	0.00001
Hyphomonas neptunium ATCC 15444	228405	S1	267	0.00001	261	0.00001	166	0.00000	191	0.00001	222	0.00000	229	0.00001
Maricaulis maris MCS10	394221	S1	67	0.00000	76	0.00000	84	0.00000	613	0.00002	50	0.00000	38	0.00000
Hirschia baltica ATCC 49814	582402	S1	810	0.00002	557	0.00002	0	0.00000	34	0.00000	574	0.00001	39	0.00000
Sphingomonas sanxanigenens DSM 19645 = NX02	1123269	S1	554	0.00001	1809	0.00005	506	0.00001	128	0.00000	221	0.00000	986	0.00003
Sphingomonas wittichii DC-6	1283312	S1	123	0.00000	136	0.00000	180	0.00000	816	0.00002	98	0.00000	148	0.00000
Sphingomonas wittichii RW1	392499	S1	921	0.00002	75	0.00000	1713	0.00004	60	0.00000	1368	0.00003	0	0.00000
Sphingomonas melonis TY	621456	S1	2441	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sphingobium japonicum UT26S	452662	S1	457	0.00001	570	0.00002	701	0.00002	341	0.00001	109	0.00000	388	0.00001
Sphingobium chlorophenolicum L-1	690566	S1	88	0.00000	149	0.00000	72	0.00000	167	0.00001	320	0.00001	409	0.00001
Sphingobium fuliginis ATCC 27551	1208342	S1	232	0.00000	65	0.00000	0	0.00000	892	0.00003	67	0.00000	59	0.00000
Sphingopyxis alaskensis RB2256	317655	S1	561	0.00001	773	0.00002	636	0.00001	461	0.00001	283	0.00001	271	0.00001
Novosphingobium aromaticivorans DSM 12444	279238	S1	260	0.00001	171	0.00001	581	0.00001	359	0.00001	102	0.00000	581	0.00002
Novosphingobium pentaromativorans US6-1	1088721	S1	330	0.00001	796	0.00002	515	0.00001	776	0.00002	421	0.00001	543	0.00002
Novosphingobium tardaugens NBRC 16725	1219035	S1	716	0.00001	275	0.00001	1075	0.00002	55	0.00000	212	0.00000	76	0.00000
Zymomonas mobilis subsp. mobilis	120045	S1	1086	0.00002	612	0.00002	909	0.00002	582	0.00002	1547	0.00003	798	0.00002
Erythrobacter litoralis HTCC2594	314225	S1	3113	0.00006	2879	0.00009	2158	0.00005	1993	0.00006	2267	0.00005	2479	0.00007
Azospirillum brasilense Sp245	1064539	S1	111	0.00000	482	0.00001	246	0.00001	93	0.00000	330	0.00001	108	0.00000
Azospirillum sp. B510	137722	S1	236	0.00000	203	0.00001	215	0.00000	140	0.00000	198	0.00000	180	0.00001
Azospirillum lipoferum 4B	862719	S1	1618	0.00003	1116	0.00003	1706	0.00004	957	0.00003	1122	0.00002	1295	0.00004
Magnetospirillum magneticum AMB-1	342108	S1	273	0.00001	247	0.00001	354	0.00001	314	0.00001	213	0.00000	216	0.00001
Magnetospirillum gryphiswaldense MSR-1	431944	S1	619	0.00001	435	0.00001	288	0.00001	28	0.00000	406	0.00001	407	0.00001
Thalassospira xiamenensis M-5 = DSM 17429	1123366	S1	41	0.00000	47	0.00000	14	0.00000	21	0.00000	30	0.00000	50	0.00000
Nitrospirillum amazonense CBAmc	1441467	S1	316	0.00001	632	0.00002	541	0.00001	296	0.00001	208	0.00000	278	0.00001
Rhodospirillum rubrum ATCC 11170	269796	S1	234	0.00000	0	0.00000	0	0.00000	156	0.00000	0	0.00000	0	0.00000
Rhodospirillum centenum SW	414684	S1	377	0.00001	146	0.00000	221	0.00000	78	0.00000	93	0.00000	82	0.00000
Tistrella mobilis KA081020-065	1110502	S1	216	0.00000	255	0.00001	314	0.00001	98	0.00000	440	0.00001	304	0.00001
Pararhodospirillum photometricum DSM 122	1150469	S1	412	0.00001	257	0.00001	554	0.00001	194	0.00001	131	0.00000	247	0.00001
Candidatus Endolissoclinum faulkneri L2	1193729	S1	33	0.00000	31	0.00000	0	0.00000	15	0.00000	43	0.00000	30	0.00000
Candidatus Endolissoclinum faulkneri L5	1401328	S1	228	0.00000	0	0.00000	0	0.00000	331	0.00001	338	0.00001	0	0.00000
Komagataeibacter xylinus E25	1296990	S1	652	0.00001	458	0.00001	557	0.00001	323	0.00001	580	0.00001	611	0.00002
Komagataeibacter medellinensis NBRC 3288	634177	S1	64	0.00000	694	0.00002	520	0.00001	417	0.00001	102	0.00000	300	0.00001
Komagataeibacter hansenii ATCC 23769	714995	S1	598	0.00001	63	0.00000	38	0.00000	95	0.00000	479	0.00001	67	0.00000
Gluconobacter oxydans 621H	290633	S1	114	0.00000	90	0.00000	59	0.00000	0	0.00000	48	0.00000	0	0.00000
Acidiphilium multivorum AIU301	926570	S1	144	0.00000	72	0.00000	97	0.00000	68	0.00000	124	0.00000	78	0.00000
Gluconacetobacter diazotrophicus PA1 5	272568	S1	295	0.00001	77	0.00000	176	0.00000	98	0.00000	202	0.00000	1794	0.00005
Asaia bogorensis NBRC 16594	1231624	S1	2254	0.00005	2526	0.00008	2543	0.00005	593	0.00002	1964	0.00004	44	0.00000
Brevundimonas subvibrioides ATCC 15264	633149	S1	452	0.00001	239	0.00001	410	0.00001	941	0.00003	217	0.00000	322	0.00001
Phenylobacterium zucineum HLK1	450851	S1	367	0.00001	655	0.00002	314	0.00001	370	0.00001	570	0.00001	548	0.00002
Asticcacaulis excentricus CB 48	573065	S1	1087	0.00002	907	0.00003	599	0.00001	680	0.00002	833	0.00002	755	0.00002
Polymorphum gilvum SL003B-26A1	991905	S1	399	0.00001	298	0.00001	547	0.00001	238	0.00001	369	0.00001	407	0.00001
Micavibrio aeruginosavorus ARL-13	856793	S1	89	0.00000	89	0.00000	28	0.00000	63	0.00000	189	0.00000	71	0.00000
Micavibrio aeruginosavorus EPB	349215	S1	249	0.00000	242	0.00001	14	0.00000	55	0.00000	71	0.00000	69	0.00000
Candidatus Puniceispirillum marinum IMCC1322	488538	S1	70	0.00000	149	0.00000	93	0.00000	101	0.00000	56	0.00000	58	0.00000
Rickettsia canadensis str. CA410	1105107	S1	187	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rickettsia helvetica C9P9	1144888	S1	46	0.00000	0	0.00000	0	0.00000	0	0.00000	84	0.00000	0	0.00000
Rickettsia sp. MEAM1 (Bemisia tabaci)	1182263	S1	174	0.00000	175	0.00001	0	0.00000	72	0.00000	48	0.00000	31	0.00000
Ehrlichia muris AS145	1423892	S1	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Anaplasma ovis str. Haibei	1248439	S1	25	0.00000	0	0.00000	43	0.00000	0	0.00000	22	0.00000	0	0.00000
Neorickettsia helminthoeca str. Oregon	1286528	S1	22	0.00000	0	0.00000	17	0.00000	42	0.00000	13	0.00000	0	0.00000
Candidatus Midichloria mitochondrii IricVA	696127	S1	182	0.00000	172	0.00001	47	0.00000	386	0.00001	291	0.00001	177	0.00001
Candidatus Pelagibacter ubique HTCC1062	335992	S1	228	0.00000	72	0.00000	62	0.00000	93	0.00000	272	0.00001	105	0.00000
Magnetococcus marinus MC-1	156889	S1	179	0.00000	72	0.00000	88	0.00000	44	0.00000	187	0.00000	82	0.00000
Candidatus Nucleicultrix amoebiphila FS5	1414854	S1	294	0.00001	300	0.00001	66	0.00000	203	0.00001	173	0.00000	193	0.00001
Parvularcula bermudensis HTCC2503	314260	S1	286	0.00001	233	0.00001	119	0.00000	146	0.00000	224	0.00000	213	0.00001
Acidithiobacillus ferrivorans SS3	743299	S1	256	0.00001	228	0.00001	313	0.00001	221	0.00001	225	0.00000	178	0.00001
Bdellovibrio bacteriovorus str. Tiberius	1069642	S1	147	0.00000	87	0.00000	81	0.00000	40	0.00000	70	0.00000	98	0.00000
Bdellovibrio bacteriovorus W	765869	S1	50	0.00000	36	0.00000	46	0.00000	40	0.00000	57	0.00000	23	0.00000
Bdellovibrio bacteriovorus HD100	264462	S1	189	0.00000	103	0.00000	85	0.00000	86	0.00000	94	0.00000	153	0.00000
Bdellovibrio exovorus JSS	1184267	S1	534	0.00001	52	0.00000	67	0.00000	71	0.00000	510	0.00001	59	0.00000
Leptotrichia buccalis C-1013-b	523794	S1	689573	0.01381	219308	0.00667	26359	0.00057	280531	0.00846	507819	0.01103	391404	0.01164
Sebaldella termitidis ATCC 33386	526218	S1	2416	0.00005	999	0.00003	468	0.00001	1009	0.00003	2577	0.00006	2018	0.00006
Fusobacterium nucleatum subsp. polymorphum	76857	S1	104070	0.00208	6999	0.00021	4397	0.00009	63464	0.00191	91926	0.00200	40356	0.00120
Fusobacterium nucleatum subsp. animalis	76859	S1	30770	0.00062	4265	0.00013	1299	0.00003	27303	0.00082	56588	0.00123	10214	0.00030
Fusobacterium nucleatum subsp. vincentii	155615	S1	13454	0.00027	5165	0.00016	2826	0.00006	19878	0.00060	27382	0.00059	8899	0.00026
Fusobacterium nucleatum subsp. nucleatum	76856	S1	5378	0.00011	2254	0.00007	3109	0.00007	3983	0.00012	6757	0.00015	2229	0.00007
Fusobacterium hwasookii ChDC F174	1307442	S1	7054	0.00014	303	0.00001	604	0.00001	5559	0.00017	5904	0.00013	2809	0.00008
Fusobacterium hwasookii ChDC F206	1307443	S1	6278	0.00013	944	0.00003	1233	0.00003	13570	0.00041	5589	0.00012	2686	0.00008
Fusobacterium hwasookii ChDC F300	1307444	S1	15612	0.00031	318	0.00001	1284	0.00003	3356	0.00010	17524	0.00038	5089	0.00015
Fusobacterium necrophorum subsp. funduliforme	143387	S1	1541	0.00003	505	0.00002	1324	0.00003	899	0.00003	1472	0.00003	1446	0.00004
Fusobacterium ulcerans ATCC 49185	469617	S1	210	0.00000	423	0.00001	178	0.00000	84	0.00000	213	0.00000	123	0.00000
Fusobacterium mortiferum ATCC 9817	469616	S1	350	0.00001	109	0.00000	83	0.00000	173	0.00001	300	0.00001	202	0.00001
Fusobacterium gonidiaformans ATCC 25563	469615	S1	311	0.00001	253	0.00001	77	0.00000	156	0.00000	333	0.00001	162	0.00000
Ilyobacter polytropus DSM 2926	572544	S1	469084	0.00939	3586	0.00011	8391	0.00018	410735	0.01239	234621	0.00510	173386	0.00515
Treponema denticola H1-T	999431	S1	1250	0.00003	332	0.00001	785	0.00002	443	0.00001	2728	0.00006	345	0.00001
Treponema denticola H-22	999432	S1	1213	0.00002	182	0.00001	815	0.00002	384	0.00001	2648	0.00006	233	0.00001
Treponema denticola OTK	999434	S1	987	0.00002	262	0.00001	743	0.00002	384	0.00001	2112	0.00005	232	0.00001
Treponema denticola AL-2	999426	S1	681	0.00001	174	0.00001	490	0.00001	343	0.00001	1224	0.00003	185	0.00001
Treponema denticola ATCC 35404	999430	S1	1176	0.00002	763	0.00002	0	0.00000	0	0.00000	1711	0.00004	0	0.00000
Treponema denticola ATCC 35405	243275	S1	1197	0.00002	0	0.00000	0	0.00000	0	0.00000	2355	0.00005	0	0.00000
Treponema succinifaciens DSM 2489	869209	S1	560	0.00001	426	0.00001	173	0.00000	227	0.00001	906	0.00002	239	0.00001
Treponema brennaborense DSM 12168	906968	S1	517	0.00001	440	0.00001	227	0.00000	508	0.00002	843	0.00002	208	0.00001
Treponema pedis str. T A4	1291379	S1	384	0.00001	190	0.00001	163	0.00000	201	0.00001	674	0.00001	336	0.00001
Treponema primitia ZAS-2	545694	S1	149	0.00000	102	0.00000	31	0.00000	54	0.00000	133	0.00000	87	0.00000
Treponema azotonutricium ZAS-9	545695	S1	145	0.00000	369	0.00001	33	0.00000	50	0.00000	123	0.00000	97	0.00000
Treponema caldarium DSM 7334	744872	S1	118	0.00000	95	0.00000	48	0.00000	61	0.00000	136	0.00000	54	0.00000
Treponema paraluiscuniculi Cuniculi A	545776	S1	26	0.00000	0	0.00000	0	0.00000	0	0.00000	27	0.00000	0	0.00000
Sphaerochaeta globosa str. Buddy	158189	S1	250	0.00001	156	0.00000	30	0.00000	117	0.00000	120	0.00000	140	0.00000
Sphaerochaeta coccoides DSM 17374	760011	S1	117	0.00000	100	0.00000	41	0.00000	51	0.00000	90	0.00000	81	0.00000
Sphaerochaeta pleomorpha str. Grapes	158190	S1	61	0.00000	89	0.00000	60	0.00000	81	0.00000	86	0.00000	72	0.00000
Spirochaeta thermophila DSM 6192	665571	S1	143	0.00000	128	0.00000	48	0.00000	70	0.00000	168	0.00000	102	0.00000
Spirochaeta thermophila DSM 6578	869211	S1	56	0.00000	49	0.00000	17	0.00000	36	0.00000	88	0.00000	42	0.00000
Spirochaeta africana DSM 8902	889378	S1	127	0.00000	137	0.00000	34	0.00000	81	0.00000	167	0.00000	88	0.00000
Sediminispirochaeta smaragdinae DSM 11293	573413	S1	100	0.00000	130	0.00000	102	0.00000	140	0.00000	200	0.00000	127	0.00000
Borrelia turcica IST7	1104446	S1	81	0.00000	58	0.00000	0	0.00000	19	0.00000	32	0.00000	23	0.00000
Borrelia crocidurae str. Achema	1155096	S1	74	0.00000	0	0.00000	116	0.00000	0	0.00000	74	0.00000	0	0.00000
Leptospira biflexa serovar Patoc	145259	S1	126	0.00000	23	0.00000	23	0.00000	70	0.00000	68	0.00000	76	0.00000
Leptospira interrogans serovar Hardjo	176	S1	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Turneriella parva DSM 21527	869212	S1	76	0.00000	105	0.00000	518	0.00001	41	0.00000	72	0.00000	133	0.00000
Brachyspira pilosicoli B2904	1133568	S1	130	0.00000	52	0.00000	0	0.00000	0	0.00000	108	0.00000	57	0.00000
Brachyspira intermedia PWS/A	1045858	S1	53	0.00000	26	0.00000	0	0.00000	33	0.00000	243018	0.00528	25	0.00000
Brachyspira murdochii DSM 12563	526224	S1	45	0.00000	17	0.00000	44	0.00000	74	0.00000	45	0.00000	31	0.00000
Opitutus terrae PB90-1	452637	S1	1327	0.00003	1276	0.00004	758	0.00002	799	0.00002	1128	0.00002	1116	0.00003
Coraliomargarita akajimensis DSM 45221	583355	S1	903	0.00002	933	0.00003	336	0.00001	547	0.00002	795	0.00002	732	0.00002
Verrucomicrobium spinosum DSM 4136 = JCM 18804	240016	S1	524	0.00001	446	0.00001	467	0.00001	476	0.00001	434	0.00001	347	0.00001
Methylacidiphilum fumariolicum SolV	1156937	S1	31	0.00000	0	0.00000	0	0.00000	0	0.00000	32	0.00000	0	0.00000
Methylacidiphilum infernorum V4	481448	S1	425	0.00001	26	0.00000	12	0.00000	37	0.00000	350	0.00001	32	0.00000
Rhodopirellula baltica SH 1	243090	S1	78	0.00000	31	0.00000	10	0.00000	120	0.00000	68	0.00000	68	0.00000
Pirellula staleyi DSM 6068	530564	S1	48	0.00000	92	0.00000	26	0.00000	66	0.00000	94	0.00000	88	0.00000
Rubinisphaera brasiliensis DSM 5305	756272	S1	95	0.00000	43	0.00000	21	0.00000	40	0.00000	63	0.00000	27	0.00000
Planctopirus limnophila DSM 3776	521674	S1	18	0.00000	14	0.00000	51	0.00000	46	0.00000	136	0.00000	34	0.00000
Singulisphaera acidiphila DSM 18658	886293	S1	156	0.00000	556	0.00002	403	0.00001	189	0.00001	112	0.00000	166	0.00000
Isosphaera pallida ATCC 43644	575540	S1	741	0.00001	138	0.00000	348	0.00001	444	0.00001	591	0.00001	605	0.00002
Phycisphaera mikurensis NBRC 102666	1142394	S1	359	0.00001	417	0.00001	319	0.00001	199	0.00001	307	0.00001	161	0.00000
Candidatus Protochlamydia amoebophila UWE25	264201	S1	42	0.00000	0	0.00000	0	0.00000	29	0.00000	0	0.00000	28	0.00000
Waddlia chondrophila WSU 86-1044	716544	S1	35	0.00000	19	0.00000	59	0.00000	31	0.00000	38	0.00000	22	0.00000
Chlamydia caviae GPIC	227941	S1	94	0.00000	0	0.00000	0	0.00000	44	0.00000	24	0.00000	23	0.00000
Chlamydia avium 10DC88	1229831	S1	12	0.00000	0	0.00000	0	0.00000	70	0.00000	15	0.00000	79	0.00000
Chlamydia felis Fe/C-56	264202	S1	474	0.00001	44	0.00000	0	0.00000	0	0.00000	67	0.00000	0	0.00000
Terriglobus roseus DSM 18391	926566	S1	144	0.00000	182	0.00001	135	0.00000	76	0.00000	83	0.00000	106	0.00000
Terriglobus saanensis SP1PR4	401053	S1	53	0.00000	50	0.00000	106	0.00000	29	0.00000	50	0.00000	42	0.00000
Granulicella tundricola MP5ACTX9	1198114	S1	136	0.00000	250	0.00001	126	0.00000	101	0.00000	132	0.00000	164	0.00000
Granulicella mallensis MP5ACTX8	682795	S1	200	0.00000	179	0.00001	46	0.00000	39	0.00000	65	0.00000	120	0.00000
Acidobacterium capsulatum ATCC 51196	240015	S1	101	0.00000	344	0.00001	190	0.00000	324	0.00001	175	0.00000	219	0.00001
Candidatus Koribacter versatilis Ellin345	204669	S1	83	0.00000	125	0.00000	28	0.00000	118	0.00000	182	0.00000	86	0.00000
Candidatus Solibacter usitatus Ellin6076	234267	S1	361	0.00001	335	0.00001	367	0.00001	317	0.00001	393	0.00001	188	0.00001
Chloracidobacterium thermophilum B	981222	S1	105	0.00000	577	0.00002	88	0.00000	47	0.00000	89	0.00000	494	0.00001
Thermotoga caldifontis AZM44c09	1408159	S1	38	0.00000	18	0.00000	38	0.00000	0	0.00000	72	0.00000	35	0.00000
Thermotoga profunda AZM34c06	1408160	S1	37	0.00000	17	0.00000	59	0.00000	15	0.00000	29	0.00000	23	0.00000
Thermotoga neapolitana DSM 4359	309803	S1	122	0.00000	0	0.00000	0	0.00000	194	0.00001	206	0.00000	92	0.00000
Pseudothermotoga thermarum DSM 5069	688269	S1	37	0.00000	18	0.00000	0	0.00000	40	0.00000	24	0.00000	25	0.00000
Pseudothermotoga hypogea DSM 11164 = NBRC 106472	1123384	S1	23	0.00000	44	0.00000	70	0.00000	0	0.00000	13	0.00000	25	0.00000
Fervidobacterium nodosum Rt17-B1	381764	S1	143	0.00000	44	0.00000	31	0.00000	138	0.00000	114	0.00000	96	0.00000
Thermosipho africanus TCF52B	484019	S1	35	0.00000	61	0.00000	0	0.00000	56	0.00000	68	0.00000	46	0.00000
Kosmotoga olearia TBF 19.5.1	521045	S1	111	0.00000	89	0.00000	77	0.00000	90	0.00000	90	0.00000	67	0.00000
Mesotoga prima MesG1.Ag.4.2	660470	S1	141	0.00000	52	0.00000	92	0.00000	65	0.00000	129	0.00000	82	0.00000
Petrotoga mobilis SJ95	403833	S1	604	0.00001	136	0.00000	75	0.00000	329	0.00001	495	0.00001	115	0.00000
Leptospirillum ferrooxidans C2-3	1162668	S1	75	0.00000	190	0.00001	28	0.00000	65	0.00000	86	0.00000	67	0.00000
Thermodesulfovibrio yellowstonii DSM 11347	289376	S1	171	0.00000	192	0.00001	16	0.00000	32	0.00000	221	0.00000	33	0.00000
Thermanaerovibrio acidaminovorans DSM 6589	525903	S1	64	0.00000	43	0.00000	162	0.00000	12	0.00000	61	0.00000	43	0.00000
Thermanaerovibrio velox DSM 12556	926567	S1	52	0.00000	47	0.00000	193	0.00000	26	0.00000	51	0.00000	43	0.00000
Jonquetella anthropi DSM 22815	885272	S1	97	0.00000	76	0.00000	121	0.00000	178	0.00001	64	0.00000	57	0.00000
Aminomonas paucivorans DSM 12260	584708	S1	77	0.00000	91	0.00000	241	0.00001	35	0.00000	65	0.00000	65	0.00000
Acetomicrobium mobile DSM 13181	891968	S1	44	0.00000	10	0.00000	69	0.00000	20	0.00000	141	0.00000	108	0.00000
Aminobacterium colombiense DSM 12261	572547	S1	42	0.00000	44	0.00000	66	0.00000	15	0.00000	20	0.00000	32	0.00000
Thermovirga lienii DSM 17291	580340	S1	136	0.00000	42	0.00000	566	0.00001	42	0.00000	58	0.00000	45	0.00000
Aquifex aeolicus VF5	224324	S1	11	0.00000	18	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sulfurihydrogenibium azorense Az-Fu1	204536	S1	81	0.00000	23	0.00000	16	0.00000	61	0.00000	81	0.00000	64	0.00000
Persephonella marina EX-H1	123214	S1	30	0.00000	27	0.00000	19	0.00000	58	0.00000	32	0.00000	21	0.00000
Thermosulfidibacter takaii ABI70S6	1298851	S1	15	0.00000	0	0.00000	12	0.00000	16	0.00000	0	0.00000	10	0.00000
Thermovibrio ammonificans HB-1	648996	S1	76	0.00000	26	0.00000	16	0.00000	106	0.00000	122	0.00000	84	0.00000
Desulfurobacterium thermolithotrophum DSM 11699	868864	S1	49	0.00000	0	0.00000	0	0.00000	24	0.00000	28	0.00000	26	0.00000
Deferribacter desulfuricans SSM1	639282	S1	100	0.00000	50	0.00000	17	0.00000	104	0.00000	126	0.00000	86	0.00000
Denitrovibrio acetiphilus DSM 12809	522772	S1	168	0.00000	145	0.00000	22	0.00000	71	0.00000	73	0.00000	138	0.00000
Flexistipes sinusarabici DSM 4947	717231	S1	62	0.00000	49	0.00000	28	0.00000	23	0.00000	140	0.00000	33	0.00000
Calditerrivibrio nitroreducens DSM 19672	768670	S1	62	0.00000	81	0.00000	0	0.00000	17	0.00000	181	0.00000	19	0.00000
Desulfurispirillum indicum S5	653733	S1	247	0.00000	145	0.00000	62	0.00000	117	0.00000	113	0.00000	132	0.00000
Elusimicrobium minutum Pei191	445932	S1	184	0.00000	121	0.00000	44	0.00000	110	0.00000	69	0.00000	109	0.00000
Thermodesulfobacterium commune DSM 2178	289377	S1	52	0.00000	19	0.00000	0	0.00000	62	0.00000	59	0.00000	26	0.00000
Thermodesulfobacterium geofontis OPF15	795359	S1	39	0.00000	18	0.00000	23	0.00000	21	0.00000	57	0.00000	24	0.00000
Thermodesulfatator indicus DSM 15286	667014	S1	86	0.00000	26	0.00000	55	0.00000	62	0.00000	26	0.00000	53	0.00000
Caldithrix abyssi DSM 13497	880073	S1	75	0.00000	46	0.00000	73	0.00000	59	0.00000	86	0.00000	37	0.00000
Dictyoglomus turgidum DSM 6724	515635	S1	46	0.00000	18	0.00000	0	0.00000	37	0.00000	45	0.00000	31	0.00000
Dictyoglomus thermophilum H-6-12	309799	S1	10	0.00000	13	0.00000	21	0.00000	0	0.00000	16	0.00000	0	0.00000
Caldisericum exile AZM16c01	511051	S1	17	0.00000	8261840	0.25116	43	0.00000	17	0.00000	26	0.00000	5712899	0.16983
Coprothermobacter proteolyticus DSM 5265	309798	S1	7329451	0.14674	11	0.00000	7228588	0.15536	4232050	0.12767	10056504	0.21848	14	0.00000
Haloferax mediterranei ATCC 33500	523841	S1	185	0.00000	191	0.00001	172	0.00000	67	0.00000	51	0.00000	73	0.00000
Haloferax volcanii DS2	309800	S1	447	0.00001	489	0.00001	492	0.00001	156	0.00000	376	0.00001	540	0.00002
Halogeometricum borinquense DSM 11551	469382	S1	15	0.00000	0	0.00000	54	0.00000	18	0.00000	206	0.00000	0	0.00000
Halorubrum lacusprofundi ATCC 49239	416348	S1	254	0.00001	259	0.00001	489	0.00001	253	0.00001	167	0.00000	217	0.00001
Haloarcula marismortui ATCC 43049	272569	S1	200	0.00000	142	0.00000	304	0.00001	0	0.00000	138	0.00000	143	0.00000
Halorhabdus utahensis DSM 12940	519442	S1	60	0.00000	78	0.00000	14	0.00000	40	0.00000	172	0.00000	56	0.00000
Halorhabdus tiamatea SARL4B	1033806	S1	246	0.00000	229	0.00001	41	0.00000	138	0.00000	53	0.00000	182	0.00001
Natronomonas moolapensis 8.8.11	268739	S1	34	0.00000	24	0.00000	589	0.00001	0	0.00000	21	0.00000	12	0.00000
Natronomonas pharaonis DSM 2160	348780	S1	339	0.00001	0	0.00000	29	0.00000	10	0.00000	256	0.00001	0	0.00000
Halalkalicoccus jeotgali B3	795797	S1	137	0.00000	149	0.00000	77	0.00000	116	0.00000	142	0.00000	126	0.00000
Natrinema pellirubrum DSM 15624	797303	S1	66	0.00000	76	0.00000	25	0.00000	41	0.00000	34	0.00000	50	0.00000
Halopiger xanaduensis SH-6	797210	S1	84	0.00000	93	0.00000	105	0.00000	80	0.00000	111	0.00000	94	0.00000
Haloterrigena turkmenica DSM 5511	543526	S1	93	0.00000	140	0.00000	278	0.00001	61	0.00000	164	0.00000	186	0.00001
Natronococcus occultus SP4	694430	S1	216	0.00000	75	0.00000	122	0.00000	99	0.00000	60	0.00000	52	0.00000
Halostagnicola larsenii XH-48	797299	S1	60	0.00000	110	0.00000	90	0.00000	24	0.00000	58	0.00000	93	0.00000
Natronobacterium gregoryi SP2	797304	S1	53	0.00000	175	0.00001	34	0.00000	85	0.00000	91	0.00000	30	0.00000
Halobiforma lacisalsi AJ5	358396	S1	51	0.00000	103	0.00000	81	0.00000	31	0.00000	49	0.00000	35	0.00000
Natrialba magadii ATCC 43099	547559	S1	103	0.00000	104	0.00000	60	0.00000	32	0.00000	44	0.00000	59	0.00000
Methanosarcina barkeri 3	1434107	S1	22	0.00000	21	0.00000	0	0.00000	21	0.00000	0	0.00000	22	0.00000
Methanosarcina horonobensis HB-1 = JCM 15518	1434110	S1	26	0.00000	0	0.00000	0	0.00000	0	0.00000	38	0.00000	10	0.00000
Methanosarcina lacustris Z-7289	1434111	S1	18	0.00000	45	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Methanohalophilus mahii DSM 5219	547558	S1	45	0.00000	0	0.00000	0	0.00000	36	0.00000	36	0.00000	32	0.00000
Methanococcoides methylutens MM1	1434104	S1	21	0.00000	22	0.00000	16	0.00000	0	0.00000	10	0.00000	17	0.00000
Methanococcoides burtonii DSM 6242	259564	S1	13	0.00000	13	0.00000	0	0.00000	0	0.00000	19	0.00000	0	0.00000
Methanosalsum zhilinae DSM 4017	679901	S1	37	0.00000	0	0.00000	0	0.00000	14	0.00000	15	0.00000	0	0.00000
Methanomethylovorans hollandica DSM 15978	867904	S1	25	0.00000	0	0.00000	0	0.00000	11	0.00000	10	0.00000	18	0.00000
Methanolobus psychrophilus R15	1094980	S1	19	0.00000	31	0.00000	23	0.00000	17	0.00000	23	0.00000	0	0.00000
Methanosaeta harundinacea 6Ac	1110509	S1	46	0.00000	97	0.00000	25	0.00000	34	0.00000	46	0.00000	38	0.00000
Methanoculleus marisnigri JR1	368407	S1	130	0.00000	74	0.00000	112	0.00000	98	0.00000	96	0.00000	79	0.00000
Methanofollis liminatans DSM 4140	28892	S1	65	0.00000	81	0.00000	66	0.00000	42	0.00000	80	0.00000	58	0.00000
Methanolacinia petrolearia DSM 11571	679926	S1	38	0.00000	36	0.00000	10	0.00000	28	0.00000	22	0.00000	41	0.00000
Methanoregula formicica SMSP	593750	S1	25	0.00000	41	0.00000	18	0.00000	14	0.00000	28	0.00000	27	0.00000
Methanosphaerula palustris E1-9c	521011	S1	25	0.00000	21	0.00000	39	0.00000	16	0.00000	34	0.00000	12	0.00000
Methanocella paludicola SANAE	304371	S1	25	0.00000	24	0.00000	21	0.00000	0	0.00000	12	0.00000	14	0.00000
Methanocella conradii HZ254	1041930	S1	18	0.00000	106	0.00000	21	0.00000	13	0.00000	20	0.00000	0	0.00000
